# generated_utc	2026-08-14T15:34:58+00:00
# script	probe_v6.py
# python	3.11.15
# torch	2.9.0+cu128
# transformers	4.57.1
# device	cuda:0
# gpu	NVIDIA GeForce RTX 5060 Laptop GPU
# revision	607a30d783dfa663caf39e06633721c8d4cfcd7e
# layer	5
# tf32_matmul	False
# tf32_cudnn	False
# theta_sha256	113687a222f8cf98039222c27b39aaf716493e5e8c1db94ea4e6544e0814088c
# n_rows	1623
string	bos	rho	n_tok	dest	delta	t_star	runner_up	peak_val	tokens	token_ids	peak_20	peakpos_20	peak_38	peakpos_38	peak_281	peakpos_281	peak_464	peakpos_464	peak_1430	peakpos_1430	peak_1790	peakpos_1790	peak_1888	peakpos_1888	peak_2094	peakpos_2094	peak_2256	peakpos_2256	prefix	prefix_dest	prefix_delta	prefix_agrees	seed_name	seed_string	target_dest	branch	rng_seed	evaluation_index	source_string	source_token_ids	intended_token_ids	realised_token_ids	intended_n_tok	realised_n_tok	intended_edit_distance	realised_edit_distance	roundtrip_stable	intervention_agrees	edit_position
 amongst was cold	1	R	3	1888	0.266727	1	1790	2.977997	[" amongst", " was", " cold"]	[12077, 373, 4692]	-0.00705	0	0.988738	3	-0.000821	0	0.226486	1	-0.008698	2	2.71127	1	2.977997	1	0.629649	3	2.36087	0	 amongst	1888	0.266728	1	cold_38	it was cold	38	C_LOCAL	2	24	it was cold	[270, 373, 4692]	[12077, 373, 4692]	[12077, 373, 4692]	3	3	1	1	1	1	0
it was AG	1	R	3	1888	0.341739	3	858	3.106045	["it", " was", " AG"]	[270, 373, 13077]	-0.002738	3	0.664959	2	0.169025	1	0.163932	1	-0.006815	2	2.368529	3	3.106045	3	0.239423	0	2.36087	0	it was AG	1888	0.341739	1	cold_38	it was cold	38	C_LOCAL	2	25	it was cold	[270, 373, 4692]	[270, 373, 13077]	[270, 373, 13077]	3	3	1	1	1	1	2
it noticeable cold	1	R	3	1888	0.301667	1	2256	2.662537	["it", " noticeable", " cold"]	[270, 19787, 4692]	-0.00705	0	0.804439	3	0.274112	2	0.163932	1	-0.042425	3	2.016331	1	2.662537	1	0.629277	2	2.36087	0	it	1888	0.301667	1	cold_38	it was cold	38	C_LOCAL	2	26	it was cold	[270, 373, 4692]	[270, 19787, 4692]	[270, 19787, 4692]	3	3	1	1	1	1	1
 criticised was cold	1	R	3	1888	0.276086	1	1790	3.037504	[" criticised", " was", " cold"]	[23894, 373, 4692]	-0.00705	0	0.339949	3	-0.000821	0	0.878316	1	-0.084756	3	2.761418	2	3.037504	1	0.777292	3	2.36087	0	 criticised	1888	0.676635	1	cold_38	it was cold	38	C_LOCAL	2	27	it was cold	[270, 373, 4692]	[23894, 373, 4692]	[23894, 373, 4692]	3	3	1	1	1	1	0
itdam cold	1	R	3	1888	0.301667	1	2256	2.662537	["it", "dam", " cold"]	[270, 11043, 4692]	-0.00705	0	1.542533	3	2.330191	2	0.202028	3	-0.022011	3	2.016331	1	2.662537	1	0.239423	0	2.36087	0	it	1888	0.301667	1	cold_38	it was cold	38	C_LOCAL	2	28	it was cold	[270, 373, 4692]	[270, 11043, 4692]	[270, 11043, 4692]	3	3	1	1	1	1	1
′ was cold	1	R	3	2761	0.092454	3	1888	2.698407	["′", " was", " cold"]	[17478, 373, 4692]	0.130335	1	1.723586	3	-0.000821	0	1.011164	2	-0.063702	1	2.05852	2	2.605953	1	0.969616	3	2.36087	0	′ was cold	2761	0.092454	1	cold_38	it was cold	38	C_LOCAL	2	29	it was cold	[270, 373, 4692]	[17478, 373, 4692]	[17478, 373, 4692]	3	3	1	1	1	1	0
 Trial was cold	1	R	3	1888	0.190042	1	2761	3.047287	[" Trial", " was", " cold"]	[21960, 373, 4692]	-0.00705	0	1.640321	3	-0.000821	0	2.148955	1	-0.042956	3	2.451378	1	3.047287	1	0.796301	3	2.36087	0	 Trial	1888	0.59591	1	cold_38	it was cold	38	C_LOCAL	2	30	it was cold	[270, 373, 4692]	[21960, 373, 4692]	[21960, 373, 4692]	3	3	1	1	1	1	0
it Woo cold	1	R	3	1888	0.303152	2	1790	2.918294	["it", " Woo", " cold"]	[270, 39832, 4692]	-0.00705	0	1.418923	3	0.169025	1	0.163932	1	-0.013114	2	2.615142	2	2.918294	2	0.4902	3	2.36087	0	it Woo	1888	0.303152	1	cold_38	it was cold	38	C_LOCAL	2	31	it was cold	[270, 373, 4692]	[270, 39832, 4692]	[270, 39832, 4692]	3	3	1	1	1	1	1
it wasill	1	R	3	1888	0.301667	1	2256	2.662537	["it", " was", "ill"]	[270, 373, 359]	-0.00705	0	0.664959	2	0.689383	3	0.163932	1	-0.006815	2	2.016331	1	2.662537	1	0.239423	0	2.36087	0	it	1888	0.301667	1	cold_38	it was cold	38	C_LOCAL	2	32	it was cold	[270, 373, 4692]	[270, 373, 359]	[270, 373, 359]	3	3	1	1	1	1	2
it was Faul	1	R	3	1888	0.33136	3	2256	2.69223	["it", " was", " Faul"]	[270, 373, 44760]	-0.00705	0	0.664959	2	0.169025	1	0.163932	1	-0.006815	2	2.016331	1	2.69223	3	0.239423	0	2.36087	0	it was Faul	1888	0.33136	1	cold_38	it was cold	38	C_LOCAL	2	33	it was cold	[270, 373, 4692]	[270, 373, 44760]	[270, 373, 44760]	3	3	1	1	1	1	2
it was neurolog	1	R	3	1888	0.455925	3	2256	2.816795	["it", " was", " neurolog"]	[270, 373, 22356]	-0.00705	0	0.664959	2	0.169025	1	0.163932	1	-0.006815	2	2.016331	1	2.816795	3	0.239423	0	2.36087	0	it was neurolog	1888	0.455925	1	cold_38	it was cold	38	C_LOCAL	2	34	it was cold	[270, 373, 4692]	[270, 373, 22356]	[270, 373, 22356]	3	3	1	1	1	1	2
 Memphis was cold	1	R	3	1888	0.39344	1	2761	3.312222	[" Memphis", " was", " cold"]	[20522, 373, 4692]	-0.00705	0	1.257771	3	-0.000821	0	0.876779	1	-0.0502	1	2.037439	2	3.312222	1	1.316294	3	2.36087	0	 Memphis	1888	0.951353	1	cold_38	it was cold	38	C_LOCAL	2	35	it was cold	[270, 373, 4692]	[20522, 373, 4692]	[20522, 373, 4692]	3	3	1	1	1	1	0
it hasht cold	1	R	3	1888	0.532086	2	8	2.981726	["it", " hasht", " cold"]	[270, 20267, 4692]	-0.00705	0	0.331108	3	1.604172	3	0.163932	1	-0.069173	1	2.374251	2	2.981726	2	0.327238	3	2.36087	0	it hasht	1888	0.532087	1	cold_38	it was cold	38	C_LOCAL	2	36	it was cold	[270, 373, 4692]	[270, 20267, 4692]	[270, 20267, 4692]	3	3	1	1	1	1	1
itounces cold	1	R	3	1888	0.301667	1	2256	2.662537	["it", "ounces", " cold"]	[270, 45982, 4692]	-0.00705	0	0.65791	3	0.448001	3	0.163932	1	-0.069173	1	2.016331	1	2.662537	1	0.239423	0	2.36087	0	it	1888	0.301667	1	cold_38	it was cold	38	C_LOCAL	2	37	it was cold	[270, 373, 4692]	[270, 45982, 4692]	[270, 45982, 4692]	3	3	1	1	1	1	1
it Rap cold	1	R	3	1888	0.527799	2	2256	2.888669	["it", " Rap", " cold"]	[270, 12281, 4692]	-0.00705	0	1.784814	3	0.169025	1	0.163932	1	-0.051387	2	2.016331	1	2.888669	2	0.239423	0	2.36087	0	it Rap	1888	0.527799	1	cold_38	it was cold	38	C_LOCAL	2	38	it was cold	[270, 373, 4692]	[270, 12281, 4692]	[270, 12281, 4692]	3	3	1	1	1	1	1
itSenior cold	1	R	3	1888	0.049421	1	1898	2.662537	["it", "Senior", " cold"]	[270, 31224, 4692]	-0.00705	0	0.661421	3	0.232229	3	0.163932	1	-0.043245	3	2.016331	1	2.662537	1	0.239423	0	2.36087	0	it	1888	0.301667	1	cold_38	it was cold	38	C_LOCAL	2	39	it was cold	[270, 373, 4692]	[270, 31224, 4692]	[270, 31224, 4692]	3	3	1	1	1	1	1
it was mixture	1	R	3	1888	0.301667	1	2256	2.662537	["it", " was", " mixture"]	[270, 373, 11710]	-0.00705	0	0.664959	2	0.378188	3	0.163932	1	-0.006815	2	2.016331	1	2.662537	1	0.239423	0	2.36087	0	it	1888	0.301667	1	cold_38	it was cold	38	C_LOCAL	2	40	it was cold	[270, 373, 4692]	[270, 373, 11710]	[270, 373, 11710]	3	3	1	1	1	1	2
 Iv was cold	1	R	3	1888	0.011185	1	2761	3.003289	[" Iv", " was", " cold"]	[16975, 373, 4692]	-0.00705	0	1.239802	3	-0.000821	0	0.804314	1	-0.047659	3	2.491055	1	3.003289	1	1.325173	3	2.36087	0	 Iv	1888	0.512234	1	cold_38	it was cold	38	C_LOCAL	2	41	it was cold	[270, 373, 4692]	[16975, 373, 4692]	[16975, 373, 4692]	3	3	1	1	1	1	0
grey was cold	1	R	3	1888	0.221731	1	1790	2.779467	["grey", " was", " cold"]	[49502, 373, 4692]	-0.00705	0	2.161463	3	0.323687	1	0.034486	1	-0.069619	2	2.557736	1	2.779467	1	1.107005	3	2.36087	0	grey	1888	0.221731	1	cold_38	it was cold	38	C_LOCAL	2	42	it was cold	[270, 373, 4692]	[49502, 373, 4692]	[49502, 373, 4692]	3	3	1	1	1	1	0
it begging cold	1	R	3	1888	0.301667	1	2256	2.662537	["it", " begging", " cold"]	[270, 26732, 4692]	-0.00705	0	1.020149	3	0.169025	1	0.163932	1	-0.067416	2	2.016331	1	2.662537	1	0.256333	3	2.36087	0	it	1888	0.301667	1	cold_38	it was cold	38	C_LOCAL	2	43	it was cold	[270, 373, 4692]	[270, 26732, 4692]	[270, 26732, 4692]	3	3	1	1	1	1	1
 shuffle was cold	1	R	3	1888	0.640187	1	2761	3.331715	[" shuffle", " was", " cold"]	[36273, 373, 4692]	-0.00705	0	1.997961	3	0.708979	1	1.885935	1	-0.080341	3	2.656509	1	3.331715	1	1.233863	3	2.36087	0	 shuffle	1888	0.675205	1	cold_38	it was cold	38	C_LOCAL	2	44	it was cold	[270, 373, 4692]	[36273, 373, 4692]	[36273, 373, 4692]	3	3	1	1	1	1	0
it unsupported cold	1	R	3	1888	0.301667	1	2256	2.662537	["it", " unsupported", " cold"]	[270, 24222, 4692]	-0.00705	0	0.570356	3	0.495779	3	0.163932	1	-0.034013	2	2.016331	1	2.662537	1	0.239423	0	2.36087	0	it	1888	0.301667	1	cold_38	it was cold	38	C_LOCAL	2	45	it was cold	[270, 373, 4692]	[270, 24222, 4692]	[270, 24222, 4692]	3	3	1	1	1	1	1
it Moves cold	1	R	3	1888	0.301667	1	2256	2.662537	["it", " Moves", " cold"]	[270, 38213, 4692]	-0.00705	0	1.810388	3	0.169025	1	0.163932	1	-0.069173	1	2.016331	1	2.662537	1	0.813127	3	2.36087	0	it	1888	0.301667	1	cold_38	it was cold	38	C_LOCAL	2	46	it was cold	[270, 373, 4692]	[270, 38213, 4692]	[270, 38213, 4692]	3	3	1	1	1	1	1
 incorporating was cold	1	R	3	1888	0.287634	1	1790	3.070206	[" incorporating", " was", " cold"]	[29927, 373, 4692]	-0.00705	0	0.532658	3	-0.000821	0	1.782967	1	-0.063155	2	2.782572	1	3.070206	1	0.390837	3	2.36087	0	 incorporating	1888	0.287634	1	cold_38	it was cold	38	C_LOCAL	2	47	it was cold	[270, 373, 4692]	[29927, 373, 4692]	[29927, 373, 4692]	3	3	1	1	1	1	0
 hoops was cold	1	R	3	1888	0.747105	1	2761	3.422946	[" hoops", " was", " cold"]	[46730, 373, 4692]	-0.00705	0	1.765073	3	0.265898	1	0.991251	1	-0.017316	2	2.644487	1	3.422946	1	0.994485	3	2.36087	0	 hoops	1888	0.778458	1	cold_38	it was cold	38	C_LOCAL	2	48	it was cold	[270, 373, 4692]	[46730, 373, 4692]	[46730, 373, 4692]	3	3	1	1	1	1	0
Education was cold	1	R	3	2761	0.034243	3	1888	3.131759	["Education", " was", " cold"]	[41183, 373, 4692]	-0.00705	0	1.554594	3	-0.000821	0	-0.033355	0	-0.021259	3	2.217173	1	3.097516	1	0.979552	3	2.36087	0	Education was cold	2761	0.034243	1	cold_38	it was cold	38	C_LOCAL	2	49	it was cold	[270, 373, 4692]	[41183, 373, 4692]	[41183, 373, 4692]	3	3	1	1	1	1	0
icking was cold	1	R	3	1888	0.042214	1	2761	3.012696	["icking", " was", " cold"]	[7958, 373, 4692]	-0.00705	0	2.055267	3	0.29054	1	0.006232	1	-0.073704	3	2.568855	1	3.012696	1	1.030556	3	2.36087	0	icking	1888	0.44384	1	cold_38	it was cold	38	C_LOCAL	2	50	it was cold	[270, 373, 4692]	[7958, 373, 4692]	[7958, 373, 4692]	3	3	1	1	1	1	0
 outsider was cold	1	R	3	1888	0.435864	1	1790	3.271866	[" outsider", " was", " cold"]	[30545, 373, 4692]	-0.00705	0	1.123657	3	0.345309	1	2.169336	1	-0.061648	2	2.836002	1	3.271866	1	0.955315	3	2.36087	0	 outsider	1888	0.435865	1	cold_38	it was cold	38	C_LOCAL	2	51	it was cold	[270, 373, 4692]	[30545, 373, 4692]	[30545, 373, 4692]	3	3	1	1	1	1	0
it Scots cold	1	R	3	1888	0.331416	2	2256	2.692286	["it", " Scots", " cold"]	[270, 33860, 4692]	0.161763	2	0.937123	3	0.169025	1	0.163932	1	-0.048557	2	2.253069	2	2.692286	2	0.239423	0	2.36087	0	it Scots	1888	0.331416	1	cold_38	it was cold	38	C_LOCAL	2	52	it was cold	[270, 373, 4692]	[270, 33860, 4692]	[270, 33860, 4692]	3	3	1	1	1	1	1
itcritical cold	1	R	3	1888	0.301667	1	2256	2.662537	["it", "critical", " cold"]	[270, 34666, 4692]	-0.00705	0	0.465674	3	1.455683	2	0.163932	1	-0.009501	3	2.016331	1	2.662537	1	0.239423	0	2.36087	0	it	1888	0.301667	1	cold_38	it was cold	38	C_LOCAL	2	53	it was cold	[270, 373, 4692]	[270, 34666, 4692]	[270, 34666, 4692]	3	3	1	1	1	1	1
it Reported cold	1	R	3	1888	0.301667	1	2256	2.662537	["it", " Reported", " cold"]	[270, 30588, 4692]	-0.00705	0	0.693346	3	0.169025	1	0.163932	1	-0.041397	3	2.016331	1	2.662537	1	0.42768	3	2.36087	0	it	1888	0.301667	1	cold_38	it was cold	38	C_LOCAL	2	54	it was cold	[270, 373, 4692]	[270, 30588, 4692]	[270, 30588, 4692]	3	3	1	1	1	1	1
College was cold	1	R	3	1888	0.599888	1	2761	3.708232	["College", " was", " cold"]	[38951, 373, 4692]	-0.00705	0	1.619809	3	-0.000821	0	-0.033355	0	-0.039283	2	1.839736	1	3.708232	1	1.142714	3	2.36087	0	College	1888	1.347363	1	cold_38	it was cold	38	C_LOCAL	2	55	it was cold	[270, 373, 4692]	[38951, 373, 4692]	[38951, 373, 4692]	3	3	1	1	1	1	0
it was backyard	1	R	3	1888	0.704468	3	2256	3.065338	["it", " was", " backyard"]	[270, 373, 24296]	-0.00705	0	0.664959	2	0.169025	1	0.163932	1	-0.006815	2	2.016331	1	3.065338	3	0.239423	0	2.36087	0	it was backyard	1888	0.704468	1	cold_38	it was cold	38	C_LOCAL	2	56	it was cold	[270, 373, 4692]	[270, 373, 24296]	[270, 373, 24296]	3	3	1	1	1	1	2
it Par cold	1	R	3	1888	0.301667	1	2256	2.662537	["it", " Par", " cold"]	[270, 2547, 4692]	-0.00705	0	1.013015	3	0.475648	3	0.163932	1	-0.044183	2	2.189078	2	2.662537	1	0.239423	0	2.36087	0	it	1888	0.301667	1	cold_38	it was cold	38	C_LOCAL	2	57	it was cold	[270, 373, 4692]	[270, 2547, 4692]	[270, 2547, 4692]	3	3	1	1	1	1	1
it shop cold	1	R	3	1888	0.301667	1	2256	2.662537	["it", " shop", " cold"]	[270, 6128, 4692]	-0.00705	0	0.329866	3	0.341805	2	0.163932	1	-0.069173	1	2.016331	1	2.662537	1	0.445967	3	2.36087	0	it	1888	0.301667	1	cold_38	it was cold	38	C_LOCAL	2	58	it was cold	[270, 373, 4692]	[270, 6128, 4692]	[270, 6128, 4692]	3	3	1	1	1	1	1
 Snyder was cold	1	R	3	1888	0.568568	1	2761	3.784376	[" Snyder", " was", " cold"]	[22543, 373, 4692]	-0.00705	0	0.753526	3	-0.000821	0	1.100435	1	-0.059021	3	2.908328	1	3.784376	1	1.161813	3	2.36087	0	 Snyder	1888	0.876048	1	cold_38	it was cold	38	C_LOCAL	2	59	it was cold	[270, 373, 4692]	[22543, 373, 4692]	[22543, 373, 4692]	3	3	1	1	1	1	0
it was amput	1	R	3	1888	0.084536	3	8	2.753721	["it", " was", " amput"]	[270, 373, 40338]	-0.00705	0	0.664959	2	0.169025	1	0.163932	1	-0.006815	2	2.464259	3	2.753721	3	0.239423	0	2.36087	0	it was amput	1888	0.084536	1	cold_38	it was cold	38	C_LOCAL	2	60	it was cold	[270, 373, 4692]	[270, 373, 40338]	[270, 373, 40338]	3	3	1	1	1	1	2
 Compactxy "$:/	1	R	3	1888	0.74057	1	1790	3.590621	[" Compact", "xy", " \"$:/"]	[37904, 5431, 32047]	-0.00705	0	0.11632	0	-0.000821	0	1.825374	1	-0.037834	3	2.85005	3	3.590621	1	0.239423	0	2.36087	0	 Compact	1888	0.99799	1	cold_38	it was cold	38	D_RANDOM_TOKEN	2	1	it was cold	[270, 373, 4692]	[37904, 5431, 32047]	[37904, 5431, 32047]	3	3	3	3	1	1	NA
 gaps parent>	1	R	3	1888	0.142673	1	1790	2.736207	[" gaps", " parent", ">"]	[17332, 2560, 29]	-0.00705	0	0.11632	0	0.623647	3	1.576296	1	0.067558	2	2.593534	1	2.736207	1	0.239423	0	2.36087	0	 gaps	1888	0.142673	1	cold_38	it was cold	38	D_RANDOM_TOKEN	2	2	it was cold	[270, 373, 4692]	[17332, 2560, 29]	[17332, 2560, 29]	3	3	3	3	1	1	NA
 BrewArcade quotas	1	R	3	1888	0.925838	1	1790	3.827567	[" Brew", "Arcade", " quotas"]	[9702, 43763, 38736]	-0.00239	2	0.11632	0	-0.000821	0	1.010921	1	-0.106218	2	2.90173	3	3.827567	1	0.239423	0	2.36087	0	 Brew	1888	1.033946	1	cold_38	it was cold	38	D_RANDOM_TOKEN	2	3	it was cold	[270, 373, 4692]	[9702, 43763, 38736]	[9702, 43763, 38736]	3	3	3	3	1	1	NA
 Ammo 458 democratically	1	R	3	1594	0.36713	3	1888	3.824843	[" Ammo", " 458", " democratically"]	[31073, 50154, 48517]	-0.006083	2	0.11632	0	-0.000821	0	1.85779	1	-0.047618	3	2.294603	1	3.457713	1	0.239423	0	2.36087	0	 Ammo 458 democratically	1594	0.36713	1	cold_38	it was cold	38	D_RANDOM_TOKEN	2	4	it was cold	[270, 373, 4692]	[31073, 50154, 48517]	[31073, 50154, 48517]	3	3	3	3	1	1	NA
 Getting shroud bankrupt	1	R	3	1888	0.435227	1	1790	2.890156	[" Getting", " shroud", " bankrupt"]	[18067, 32296, 13158]	-0.00705	0	0.11632	0	0.226459	2	0.831421	1	-0.071164	2	2.454929	1	2.890156	1	0.239423	0	2.36087	0	 Getting	1888	0.435226	1	cold_38	it was cold	38	D_RANDOM_TOKEN	2	5	it was cold	[270, 373, 4692]	[18067, 32296, 13158]	[18067, 32296, 13158]	3	3	3	3	1	1	NA
 Pegasus349 speedy	1	R	3	1888	0.759519	1	1790	3.447389	[" Pegasus", "349", " speedy"]	[48188, 27371, 35564]	-0.002068	2	0.11632	0	0.322638	3	0.593088	1	-0.092053	3	2.687871	3	3.447389	1	0.530981	3	2.36087	0	 Pegasus	1888	1.08652	1	cold_38	it was cold	38	D_RANDOM_TOKEN	2	6	it was cold	[270, 373, 4692]	[48188, 27371, 35564]	[48188, 27371, 35564]	3	3	3	3	1	1	NA
eric illiter Offic	1	R	3	1888	0.300639	3	1790	2.689236	["eric", " illiter", " Offic"]	[35626, 45029, 6328]	0.038078	1	0.11632	0	0.858719	2	-0.033355	0	-0.015738	3	2.388597	1	2.689236	3	0.239423	0	2.36087	0	eric illiter Offic	1888	0.300639	1	cold_38	it was cold	38	D_RANDOM_TOKEN	2	7	it was cold	[270, 373, 4692]	[35626, 45029, 6328]	[35626, 45029, 6328]	3	3	3	3	1	1	NA
boards pane counterterrorism	1	R	3	1790	0.080448	1	1888	2.618175	["boards", " pane", " counterterrorism"]	[12821, 37218, 36573]	-0.00705	0	0.11632	0	1.349353	2	-0.033355	0	-0.104126	3	2.618175	1	2.537727	2	0.239423	0	2.36087	0	boards	1790	0.081925	1	cold_38	it was cold	38	D_RANDOM_TOKEN	2	8	it was cold	[270, 373, 4692]	[12821, 37218, 36573]	[12821, 37218, 36573]	3	3	3	3	1	1	NA
 glamorous Nikol catches	1	R	3	1888	1.272385	1	1790	3.951116	[" glamorous", " Nikol", " catches"]	[46185, 48127, 17591]	-0.00705	0	0.156669	3	0.168286	1	2.46899	1	-0.01512	2	2.678731	1	3.951116	1	0.456056	1	2.36087	0	 glamorous	1888	1.272383	1	cold_38	it was cold	38	D_RANDOM_TOKEN	2	9	it was cold	[270, 373, 4692]	[46185, 48127, 17591]	[46185, 48127, 17591]	3	3	3	3	1	1	NA
CompletedDoueely	1	R	3	1888	0.066592	1	1790	2.77772	["Completed", "Dou", "eely"]	[43768, 40287, 45269]	-0.00705	0	0.11632	0	-0.000821	0	-1.9e-05	2	-0.031982	3	2.711128	3	2.77772	1	0.239423	0	2.36087	0	Completed	1888	0.416851	1	cold_38	it was cold	38	D_RANDOM_TOKEN	2	10	it was cold	[270, 373, 4692]	[43768, 40287, 45269]	[43768, 40287, 45269]	3	3	3	3	1	1	NA
esome Lebanese brightness	1	R	3	1888	0.46154	1	1790	3.285778	["esome", " Lebanese", " brightness"]	[5927, 28076, 22204]	-0.00705	0	0.11632	0	0.398241	1	-0.033355	0	-0.045104	3	2.824238	3	3.285778	1	0.239423	0	2.36087	0	esome	1888	0.924908	1	cold_38	it was cold	38	D_RANDOM_TOKEN	2	11	it was cold	[270, 373, 4692]	[5927, 28076, 22204]	[5927, 28076, 22204]	3	3	3	3	1	1	NA
 DC vacant cyt	1	R	3	1888	1.113864	1	1790	3.722107	[" DC", " vacant", " cyt"]	[6257, 23957, 27104]	-0.00705	0	0.11632	0	-0.000821	0	0.882854	1	-0.031853	3	2.608243	3	3.722107	1	0.239423	0	2.36087	0	 DC	1888	1.25126	1	cold_38	it was cold	38	D_RANDOM_TOKEN	2	12	it was cold	[270, 373, 4692]	[6257, 23957, 27104]	[6257, 23957, 27104]	3	3	3	3	1	1	NA
KK rains Transactions	1	R	3	1888	0.727693	1	2256	3.088563	["KK", " rains", " Transactions"]	[16601, 29424, 46192]	-0.00705	0	0.125949	2	-0.000821	0	0.156707	2	-0.027917	2	2.090947	3	3.088563	1	0.239423	0	2.36087	0	KK	1888	0.727693	1	cold_38	it was cold	38	D_RANDOM_TOKEN	2	13	it was cold	[270, 373, 4692]	[16601, 29424, 46192]	[16601, 29424, 46192]	3	3	3	3	1	1	NA
 statements stimulates modify	1	R	3	1888	0.269323	1	1790	3.159992	[" statements", " stimulates", " modify"]	[6299, 49881, 13096]	-0.00705	0	0.11632	0	0.37507	1	1.961965	1	-0.122657	0	2.890669	1	3.159992	1	0.239423	0	2.36087	0	 statements	1888	0.269322	1	cold_38	it was cold	38	D_RANDOM_TOKEN	2	14	it was cold	[270, 373, 4692]	[6299, 49881, 13096]	[6299, 49881, 13096]	3	3	3	3	1	1	NA
光STON android	1	R	3	1888	0.805091	1	1790	3.493805	["光", "STON", " android"]	[46268, 41924, 19286]	-0.00705	0	0.11632	0	0.57591	3	-0.033355	0	-0.005969	3	2.688714	1	3.493805	1	0.239423	0	2.36087	0	光	1888	0.805092	1	cold_38	it was cold	38	D_RANDOM_TOKEN	2	15	it was cold	[270, 373, 4692]	[46268, 41924, 19286]	[46268, 41924, 19286]	3	3	3	3	1	1	NA
illy ens propulsion	1	R	3	1888	0.330678	1	1790	2.921062	["illy", " ens", " propulsion"]	[6548, 3140, 38873]	-0.002594	2	0.11632	0	1.182815	2	-0.033355	0	0.065794	3	2.590384	1	2.921062	1	0.239423	0	2.36087	0	illy	1888	0.330678	1	cold_38	it was cold	38	D_RANDOM_TOKEN	2	16	it was cold	[270, 373, 4692]	[6548, 3140, 38873]	[6548, 3140, 38873]	3	3	3	3	1	1	NA
 Spl sailor accustomed	1	R	3	1888	0.92531	1	1790	3.621588	[" Spl", " sailor", " accustomed"]	[13341, 43272, 23840]	-0.00705	0	0.11632	0	-0.000821	0	1.121086	1	-0.033147	3	2.696279	1	3.621588	1	0.385973	3	2.36087	0	 Spl	1888	0.92531	1	cold_38	it was cold	38	D_RANDOM_TOKEN	2	17	it was cold	[270, 373, 4692]	[13341, 43272, 23840]	[13341, 43272, 23840]	3	3	3	3	1	1	NA
killer Chem coy	1	R	3	1888	0.005124	3	1790	2.746236	["killer", " Chem", " coy"]	[32156, 12870, 34003]	-0.00705	0	0.11632	0	0.167894	1	0.01325	1	-0.022138	3	2.741112	1	2.746236	3	0.239423	0	2.36087	0	killer Chem coy	1888	0.005124	1	cold_38	it was cold	38	D_RANDOM_TOKEN	2	18	it was cold	[270, 373, 4692]	[32156, 12870, 34003]	[32156, 12870, 34003]	3	3	3	3	1	1	NA
 promul endemic ect	1	R	3	1888	0.629134	1	1790	3.984309	[" promul", " endemic", " ect"]	[38040, 42560, 46080]	-0.00705	0	0.11632	0	0.241334	1	1.479812	1	-0.024055	3	3.355175	1	3.984309	1	0.239423	0	2.36087	0	 promul	1888	0.629134	1	cold_38	it was cold	38	D_RANDOM_TOKEN	2	19	it was cold	[270, 373, 4692]	[38040, 42560, 46080]	[38040, 42560, 46080]	3	3	3	3	1	1	NA
 forbiditch Kraft	1	R	3	1790	0.047241	1	1888	3.083824	[" forbid", "itch", " Kraft"]	[33277, 2007, 41828]	-0.00705	0	0.11632	0	1.843071	2	1.750409	1	-0.088822	2	3.083824	1	3.036583	1	0.239423	0	2.36087	0	 forbid	1790	0.047241	1	cold_38	it was cold	38	D_RANDOM_TOKEN	2	20	it was cold	[270, 373, 4692]	[33277, 2007, 41828]	[33277, 2007, 41828]	3	3	3	3	1	1	NA
Vari disgust Cooldown	1	R	3	1888	0.363571	1	1790	3.405185	["Vari", " disgust", " Cooldown"]	[23907, 16234, 39742]	0.197347	2	0.11632	0	-0.000821	0	-0.017274	1	-0.119854	1	3.041615	1	3.405185	1	0.239423	0	2.36087	0	Vari	1888	0.363571	1	cold_38	it was cold	38	D_RANDOM_TOKEN	2	21	it was cold	[270, 373, 4692]	[23907, 16234, 39742]	[23907, 16234, 39742]	3	3	3	3	1	1	NA
ranking repay quarterbacks	1	R	3	1790	0.143812	1	1888	2.985627	["ranking", " repay", " quarterbacks"]	[28405, 20152, 23643]	-0.00705	0	0.11632	0	0.076648	1	-0.01974	1	-0.049447	1	2.985627	1	2.841815	1	0.239423	0	2.36087	0	ranking	1790	0.143811	1	cold_38	it was cold	38	D_RANDOM_TOKEN	2	22	it was cold	[270, 373, 4692]	[28405, 20152, 23643]	[28405, 20152, 23643]	3	3	3	3	1	1	NA
 applauded alertType	1	R	3	1888	0.444686	1	1790	3.376034	[" applauded", " alert", "Type"]	[38911, 7995, 6030]	-0.00705	0	0.11632	0	0.936134	2	1.670819	1	-0.027329	3	2.931349	1	3.376034	1	0.239423	0	2.36087	0	 applauded	1888	0.444686	1	cold_38	it was cold	38	D_RANDOM_TOKEN	2	23	it was cold	[270, 373, 4692]	[38911, 7995, 6030]	[38911, 7995, 6030]	3	3	3	3	1	1	NA
emonium jsμ	1	R	3	1888	0.683446	1	1790	3.4857	["emonium", " js", "μ"]	[33044, 44804, 34703]	-0.00705	0	0.11632	0	1.204767	2	-0.026805	3	0.229191	3	2.802254	1	3.4857	1	0.239423	0	2.36087	0	emonium	1888	0.683446	1	cold_38	it was cold	38	D_RANDOM_TOKEN	2	24	it was cold	[270, 373, 4692]	[33044, 44804, 34703]	[33044, 44804, 34703]	3	3	3	3	1	1	NA
